name,true_label,pred_label,prec
512,1,0,0.42
513,1,1,0.71
514,1,0,0.26
515,1,1,0.61
516,1,1,0.62
517,1,1,0.62
518,1,1,0.63
519,1,1,0.77
520,1,0,0.28
521,1,1,0.75
522,1,1,0.79
523,1,0,0.19
524,1,0,0.52
525,1,1,0.82
526,1,1,0.85
527,1,1,0.72
528,1,0,0.45
529,1,1,0.74
530,1,0,0.18
531,1,1,0.68
532,1,0,0.41
533,1,1,0.66
534,1,1,0.93
535,1,1,0.77
536,1,1,0.64
537,1,0,0.53
538,1,1,0.72
539,1,1,0.63
540,1,1,0.68
541,1,1,0.79
542,1,1,0.7
543,1,1,0.63
544,1,1,0.88
545,1,1,0.69
546,1,1,0.74
547,1,0,0.5
548,1,0,0.24
549,1,0,0.31
550,1,0,0.5
551,1,1,0.65
552,1,0,0.58
553,1,1,0.81
554,1,1,0.78
555,1,0,0.48
556,1,1,0.7
557,1,1,0.93
558,1,1,0.7
559,1,1,0.81
560,1,1,0.75
561,1,0,0.43
562,1,0,0.33
563,1,1,0.63
564,1,0,0.5
565,1,1,0.69
566,1,0,0.56
567,1,1,0.86
568,1,0,0.19
569,1,0,0.43
570,1,0,0.58
571,1,1,0.77
572,1,1,0.68
573,1,0,0.57
574,1,1,0.95
575,1,0,0.43
576,1,0,0.28
577,1,0,0.5
578,1,0,0.59
579,1,1,0.75
580,1,1,0.68
581,1,1,0.82
582,1,1,0.84
583,1,1,0.84
584,1,1,0.62
585,1,1,0.81
586,1,1,0.71
587,1,1,0.64
588,1,0,0.57
589,1,0,0.58
590,1,1,0.64
591,1,1,0.83
592,1,0,0.5
593,1,1,0.67
594,1,1,0.65
595,1,1,0.85
596,1,1,0.68
597,1,1,0.73
598,1,0,0.32
599,1,0,0.41
600,1,0,0.36
601,1,1,0.83
602,1,1,0.69
603,1,0,0.42
604,1,1,0.66
605,1,1,0.87
606,1,1,0.71
607,1,1,0.89
608,1,1,0.72
609,1,0,0.52
610,1,1,0.62
611,1,1,0.81
612,1,1,0.79
613,1,1,0.64
614,1,1,0.67
615,1,1,0.67
616,1,1,0.74
617,1,1,0.66
618,1,1,0.82
619,1,0,0.19
620,1,1,0.91
621,1,0,0.58
622,1,0,0.53
623,1,0,0.43
624,1,0,0.35
625,1,1,0.76
626,1,0,0.5
627,1,1,0.81
628,1,1,0.71
629,1,1,0.63
630,1,1,0.96
631,1,0,0.54
632,1,1,0.66
633,1,0,0.37
634,1,1,0.74
635,1,0,0.44
636,1,0,0.28
637,0,1,0.83
638,0,0,0.45
639,0,0,0.0
640,0,0,0.0
641,0,0,0.56
642,0,0,0.06
643,0,0,0.43
644,0,0,0.56
645,0,1,0.63
646,0,0,0.23
647,0,0,0.45
648,0,0,0.19
649,0,0,0.11
650,0,0,0.53
651,0,0,0.13
652,0,0,0.47
653,0,1,0.83
654,0,1,0.64
655,0,0,0.39
656,0,0,0.43
657,0,0,0.36
658,0,0,0.53
659,0,0,0.17
660,0,0,0.04
661,0,0,0.1
662,0,0,0.03
663,0,0,0.07
664,0,0,0.3
665,0,0,0.42
666,0,0,0.09
667,0,0,0.09
668,0,0,0.31
669,0,0,0.07
670,0,0,0.06
671,0,0,0.5
672,0,0,0.19
673,0,0,0.11
674,0,0,0.05
675,0,0,0.0
676,0,0,0.22
677,0,0,0.25
678,0,0,0.5
679,0,1,0.64
680,0,0,0.06
681,0,0,0.0
682,0,0,0.35
683,0,0,0.17
684,0,0,0.47
685,0,0,0.22
686,0,0,0.0
687,0,0,0.13
688,0,0,0.28
689,0,0,0.0
690,0,0,0.44
691,0,0,0.25
692,0,0,0.17
693,0,0,0.1
694,0,0,0.25
695,0,0,0.52
696,0,0,0.0
697,0,0,0.1
698,0,0,0.13
699,0,0,0.39
700,0,0,0.53
701,0,0,0.12
702,0,0,0.0
703,0,0,0.43
704,0,0,0.11
705,0,1,0.64
706,0,0,0.35
707,0,0,0.12
708,0,0,0.47
709,0,0,0.08
710,0,0,0.17
711,0,0,0.07
712,0,0,0.14
713,0,0,0.12
714,0,0,0.53
715,0,0,0.26
716,0,1,0.82
717,0,0,0.0
718,0,0,0.05
719,0,0,0.14
720,0,0,0.0
721,0,0,0.04
722,0,0,0.19
723,0,0,0.05
724,0,0,0.04
725,0,0,0.05
726,0,1,0.75
727,0,0,0.04
728,0,1,0.65
729,0,1,0.61
730,0,0,0.14
731,0,0,0.31
732,0,0,0.08
733,0,0,0.11
734,0,0,0.2
735,0,0,0.0
736,0,0,0.15
737,0,0,0.2
738,0,0,0.32
739,0,0,0.07
740,0,1,0.65
741,0,0,0.07
742,0,0,0.29
743,0,0,0.14
744,0,0,0.0
745,0,0,0.31
746,0,0,0.27
747,0,0,0.0
748,0,0,0.12
749,0,0,0.52
750,0,0,0.19
751,0,0,0.0
752,0,0,0.48
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.0
757,0,0,0.22
758,0,0,0.48
759,0,0,0.06
760,0,0,0.15
761,0,0,0.0
762,0,0,0.2
763,0,0,0.03
764,0,0,0.08
765,0,0,0.13
766,0,0,0.5
767,0,0,0.48
768,0,0,0.04
769,0,0,0.42
770,0,0,0.05
771,0,0,0.49
772,0,0,0.19
773,0,0,0.0
774,0,0,0.0
775,0,0,0.37
776,0,0,0.39
777,0,1,0.72
778,0,0,0.15
779,0,0,0.12
780,0,0,0.1
781,0,0,0.24
782,0,0,0.0
783,0,0,0.05
784,0,0,0.12
785,0,0,0.44
786,0,0,0.5
787,0,0,0.49
788,0,1,0.65
789,0,0,0.4
502,1,1,0.71
503,1,0,0.32
504,1,1,0.88
505,1,0,0.48
506,1,1,0.86
507,1,1,0.93
508,1,0,0.44
509,1,1,0.71
510,1,0,0.59
511,1,1,0.75
