name,true_label,pred_label,prec
512,1,1,0.56
513,1,1,0.79
514,1,0,0.33
515,1,1,0.61
516,1,1,0.77
517,1,1,0.68
518,1,1,0.68
519,1,1,0.62
520,1,0,0.28
521,1,1,0.75
522,1,1,0.79
523,1,0,0.38
524,1,0,0.33
525,1,1,0.69
526,1,1,0.81
527,1,1,0.7
528,1,1,0.52
529,1,1,0.71
530,1,0,0.22
531,1,1,0.59
532,1,0,0.33
533,1,1,0.82
534,1,1,0.91
535,1,1,0.82
536,1,1,0.63
537,1,1,0.51
538,1,1,0.71
539,1,1,0.6
540,1,1,0.72
541,1,1,0.79
542,1,1,0.72
543,1,1,1.0
544,1,1,0.91
545,1,1,0.71
546,1,1,0.8
547,1,1,0.56
548,1,0,0.21
549,1,0,0.41
550,1,1,0.69
551,1,1,0.82
552,1,1,0.67
553,1,1,0.76
554,1,1,0.78
555,1,1,0.55
556,1,1,0.67
557,1,1,0.93
558,1,1,0.6
559,1,1,0.84
560,1,1,0.73
561,1,0,0.43
562,1,0,0.41
563,1,1,0.73
564,1,1,0.5
565,1,1,0.76
566,1,1,0.6
567,1,1,0.84
568,1,0,0.36
569,1,1,0.6
570,1,1,0.63
571,1,1,0.76
572,1,1,0.63
573,1,1,0.64
574,1,1,0.78
575,1,1,0.6
576,1,0,0.28
577,1,1,0.68
578,1,1,0.54
579,1,1,0.69
580,1,1,0.74
581,1,1,0.76
582,1,1,0.8
583,1,1,0.87
584,1,1,0.67
585,1,1,0.71
586,1,1,0.8
587,1,1,0.72
588,1,1,0.63
589,1,1,0.64
590,1,1,0.64
591,1,1,0.74
592,1,0,0.41
593,1,1,0.78
594,1,1,0.57
595,1,1,0.81
596,1,0,0.47
597,1,1,0.78
598,1,1,0.55
599,1,0,0.41
600,1,0,0.47
601,1,1,0.9
602,1,1,0.51
603,1,0,0.38
604,1,1,0.64
605,1,1,0.82
606,1,1,0.74
607,1,1,0.89
608,1,1,0.59
609,1,1,0.64
610,1,1,0.69
611,1,1,0.8
612,1,1,0.75
613,1,1,0.62
614,1,1,0.66
615,1,1,0.65
616,1,1,0.65
617,1,1,0.68
618,1,1,0.95
619,1,0,0.28
620,1,1,0.85
621,1,1,0.51
622,1,1,0.82
623,1,0,0.39
624,1,0,0.38
625,1,1,0.88
626,1,1,0.57
627,1,1,0.81
628,1,1,0.66
629,1,1,0.68
630,1,1,0.96
631,1,1,0.56
632,1,1,0.64
633,1,0,0.37
634,1,1,0.77
635,1,1,0.52
636,1,0,0.31
637,0,1,0.91
638,0,1,0.5
639,0,0,0.16
640,0,0,0.04
641,0,1,0.64
642,0,0,0.06
643,0,1,0.57
644,0,1,0.56
645,0,1,0.73
646,0,0,0.27
647,0,0,0.42
648,0,1,0.55
649,0,0,0.21
650,0,1,0.6
651,0,0,0.33
652,0,0,0.42
653,0,1,0.83
654,0,0,0.32
655,0,0,0.37
656,0,1,0.63
657,0,1,0.56
658,0,0,0.44
659,0,0,0.24
660,0,0,0.23
661,0,0,0.05
662,0,0,0.03
663,0,0,0.07
664,0,0,0.35
665,0,1,0.58
666,0,0,0.0
667,0,0,0.09
668,0,0,0.34
669,0,0,0.1
670,0,0,0.08
671,0,0,0.35
672,0,0,0.19
673,0,0,0.11
674,0,0,0.05
675,0,0,0.0
676,0,0,0.27
677,0,0,0.06
678,0,0,0.46
679,0,0,0.32
680,0,0,0.06
681,0,0,0.0
682,0,0,0.41
683,0,0,0.17
684,0,0,0.47
685,0,0,0.22
686,0,0,0.04
687,0,0,0.13
688,0,0,0.25
689,0,0,0.09
690,0,1,0.69
691,0,0,0.4
692,0,0,0.2
693,0,0,0.05
694,0,0,0.3
695,0,1,0.7
696,0,0,0.0
697,0,0,0.03
698,0,0,0.07
699,0,0,0.13
700,0,0,0.39
701,0,0,0.16
702,0,0,0.07
703,0,0,0.39
704,0,0,0.11
705,0,1,0.67
706,0,0,0.06
707,0,0,0.14
708,0,0,0.42
709,0,0,0.13
710,0,0,0.17
711,0,0,0.11
712,0,0,0.19
713,0,0,0.06
714,0,1,0.53
715,0,0,0.17
716,0,1,0.78
717,0,0,0.0
718,0,0,0.09
719,0,0,0.21
720,0,0,0.0
721,0,0,0.08
722,0,0,0.19
723,0,0,0.09
724,0,0,0.06
725,0,0,0.05
726,0,1,0.71
727,0,0,0.12
728,0,1,0.81
729,0,1,0.7
730,0,0,0.1
731,0,0,0.31
732,0,0,0.04
733,0,0,0.17
734,0,0,0.2
735,0,0,0.0
736,0,0,0.18
737,0,0,0.27
738,0,0,0.24
739,0,0,0.1
740,0,0,0.4
741,0,0,0.19
742,0,0,0.29
743,0,0,0.09
744,0,0,0.0
745,0,0,0.38
746,0,0,0.27
747,0,0,0.0
748,0,0,0.12
749,0,0,0.43
750,0,0,0.28
751,0,0,0.0
752,0,0,0.46
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.08
757,0,0,0.32
758,0,1,0.55
759,0,0,0.06
760,0,1,0.59
761,0,0,0.0
762,0,0,0.25
763,0,0,0.03
764,0,0,0.16
765,0,0,0.13
766,0,1,0.65
767,0,0,0.41
768,0,0,0.07
769,0,0,0.33
770,0,0,0.05
771,0,0,0.44
772,0,0,0.19
773,0,0,0.0
774,0,0,0.0
775,0,0,0.37
776,0,0,0.25
777,0,1,0.72
778,0,0,0.15
779,0,0,0.16
780,0,0,0.08
781,0,0,0.28
782,0,0,0.0
783,0,0,0.05
784,0,0,0.18
785,0,0,0.45
786,0,1,0.71
787,0,1,0.56
788,0,1,0.71
789,0,0,0.4
502,1,1,0.67
503,1,0,0.32
504,1,1,0.78
505,1,0,0.46
506,1,1,0.86
507,1,1,0.92
508,1,0,0.31
509,1,1,0.79
510,1,1,0.59
511,1,1,0.68
