name,true_label,pred_label,prec
512,1,1,0.64
513,1,1,0.82
514,1,0,0.33
515,1,1,0.61
516,1,1,0.78
517,1,1,0.62
518,1,1,0.71
519,1,0,0.59
520,1,0,0.28
521,1,1,0.73
522,1,1,0.79
523,1,0,0.37
524,1,0,0.33
525,1,1,0.76
526,1,1,0.78
527,1,1,0.74
528,1,0,0.52
529,1,1,0.68
530,1,0,0.2
531,1,0,0.59
532,1,0,0.33
533,1,1,0.76
534,1,1,0.91
535,1,1,0.81
536,1,0,0.59
537,1,0,0.49
538,1,1,0.69
539,1,0,0.57
540,1,1,0.68
541,1,1,0.83
542,1,1,0.74
543,1,1,1.0
544,1,1,0.88
545,1,1,0.72
546,1,1,0.79
547,1,0,0.54
548,1,0,0.24
549,1,0,0.4
550,1,1,0.71
551,1,1,0.79
552,1,1,0.65
553,1,1,0.81
554,1,1,0.73
555,1,0,0.58
556,1,1,0.65
557,1,1,0.96
558,1,0,0.57
559,1,1,0.86
560,1,1,0.73
561,1,0,0.38
562,1,0,0.4
563,1,1,0.71
564,1,0,0.5
565,1,1,0.78
566,1,1,0.62
567,1,1,0.84
568,1,0,0.4
569,1,0,0.58
570,1,1,0.61
571,1,1,0.73
572,1,0,0.58
573,1,1,0.64
574,1,1,0.81
575,1,1,0.71
576,1,0,0.26
577,1,1,0.71
578,1,0,0.56
579,1,1,0.7
580,1,1,0.69
581,1,1,0.76
582,1,1,0.82
583,1,1,0.84
584,1,1,0.64
585,1,1,0.73
586,1,1,0.77
587,1,1,0.72
588,1,1,0.65
589,1,1,0.64
590,1,1,0.69
591,1,1,0.7
592,1,0,0.37
593,1,1,0.8
594,1,1,0.61
595,1,1,0.85
596,1,0,0.53
597,1,1,0.75
598,1,0,0.39
599,1,0,0.41
600,1,0,0.45
601,1,1,0.83
602,1,0,0.53
603,1,0,0.46
604,1,0,0.59
605,1,1,0.79
606,1,1,0.75
607,1,1,0.87
608,1,1,0.62
609,1,1,0.66
610,1,1,0.69
611,1,1,0.79
612,1,1,0.72
613,1,1,0.6
614,1,1,0.69
615,1,1,0.67
616,1,1,0.67
617,1,1,0.66
618,1,1,0.97
619,1,0,0.3
620,1,1,0.83
621,1,0,0.49
622,1,1,0.76
623,1,0,0.35
624,1,0,0.33
625,1,1,0.88
626,1,0,0.57
627,1,1,0.78
628,1,1,0.72
629,1,1,0.68
630,1,1,0.96
631,1,1,0.61
632,1,1,0.66
633,1,0,0.33
634,1,1,0.74
635,1,0,0.52
636,1,0,0.24
637,0,1,0.91
638,0,0,0.45
639,0,0,0.24
640,0,0,0.0
641,0,1,0.64
642,0,0,0.11
643,0,0,0.57
644,0,0,0.52
645,0,1,0.73
646,0,0,0.31
647,0,0,0.39
648,0,0,0.55
649,0,0,0.32
650,0,1,0.63
651,0,0,0.33
652,0,0,0.51
653,0,1,0.83
654,0,0,0.44
655,0,0,0.37
656,0,1,0.67
657,0,0,0.56
658,0,0,0.47
659,0,0,0.21
660,0,0,0.28
661,0,0,0.05
662,0,0,0.03
663,0,0,0.11
664,0,0,0.48
665,0,0,0.58
666,0,0,0.0
667,0,0,0.09
668,0,0,0.37
669,0,0,0.07
670,0,0,0.06
671,0,0,0.31
672,0,0,0.19
673,0,0,0.07
674,0,0,0.05
675,0,0,0.0
676,0,0,0.32
677,0,0,0.12
678,0,0,0.54
679,0,0,0.32
680,0,0,0.03
681,0,0,0.0
682,0,0,0.47
683,0,0,0.17
684,0,0,0.43
685,0,0,0.22
686,0,0,0.0
687,0,0,0.13
688,0,0,0.19
689,0,0,0.05
690,0,1,0.75
691,0,0,0.4
692,0,0,0.2
693,0,0,0.1
694,0,0,0.3
695,0,1,0.67
696,0,0,0.0
697,0,0,0.03
698,0,0,0.07
699,0,0,0.09
700,0,0,0.36
701,0,0,0.13
702,0,0,0.07
703,0,0,0.39
704,0,0,0.11
705,0,1,0.7
706,0,0,0.18
707,0,0,0.14
708,0,0,0.37
709,0,0,0.08
710,0,0,0.17
711,0,0,0.09
712,0,0,0.19
713,0,0,0.06
714,0,0,0.47
715,0,0,0.13
716,0,1,0.72
717,0,0,0.0
718,0,0,0.09
719,0,0,0.17
720,0,0,0.0
721,0,0,0.04
722,0,0,0.14
723,0,0,0.09
724,0,0,0.04
725,0,0,0.09
726,0,1,0.71
727,0,0,0.16
728,0,1,0.73
729,0,1,0.65
730,0,0,0.1
731,0,0,0.38
732,0,0,0.04
733,0,0,0.17
734,0,0,0.14
735,0,0,0.0
736,0,0,0.18
737,0,0,0.27
738,0,0,0.24
739,0,0,0.1
740,0,0,0.4
741,0,0,0.17
742,0,0,0.21
743,0,0,0.09
744,0,0,0.0
745,0,0,0.35
746,0,0,0.27
747,0,0,0.0
748,0,0,0.08
749,0,0,0.43
750,0,0,0.28
751,0,0,0.0
752,0,0,0.46
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.08
757,0,0,0.37
758,0,0,0.52
759,0,0,0.04
760,0,0,0.59
761,0,0,0.0
762,0,0,0.3
763,0,0,0.03
764,0,0,0.12
765,0,0,0.09
766,0,0,0.59
767,0,0,0.41
768,0,0,0.07
769,0,0,0.36
770,0,0,0.05
771,0,0,0.37
772,0,0,0.25
773,0,0,0.0
774,0,0,0.0
775,0,0,0.33
776,0,0,0.25
777,0,1,0.72
778,0,0,0.15
779,0,0,0.12
780,0,0,0.06
781,0,0,0.24
782,0,0,0.0
783,0,0,0.05
784,0,0,0.12
785,0,0,0.44
786,0,1,0.71
787,0,0,0.51
788,0,1,0.71
789,0,0,0.38
502,1,1,0.67
503,1,0,0.38
504,1,1,0.88
505,1,0,0.5
506,1,1,0.86
507,1,1,0.9
508,1,0,0.44
509,1,1,0.74
510,1,0,0.56
511,1,1,0.73
