name,true_label,pred_label,prec
512,1,0,0.5
513,1,1,0.74
514,1,0,0.33
515,1,1,0.68
516,1,1,0.64
517,1,1,0.64
518,1,1,0.69
519,1,1,0.82
520,1,0,0.33
521,1,1,0.81
522,1,1,0.85
523,1,0,0.37
524,1,0,0.55
525,1,1,0.89
526,1,1,0.93
527,1,1,0.77
528,1,0,0.38
529,1,1,0.8
530,1,0,0.2
531,1,1,0.59
532,1,0,0.52
533,1,1,0.74
534,1,1,0.93
535,1,1,0.77
536,1,1,0.74
537,1,1,0.6
538,1,1,0.79
539,1,1,0.67
540,1,1,0.72
541,1,1,0.83
542,1,1,0.86
543,1,1,0.9
544,1,1,0.94
545,1,1,0.69
546,1,1,0.8
547,1,1,0.59
548,1,0,0.32
549,1,0,0.36
550,1,1,0.58
551,1,1,0.88
552,1,1,0.65
553,1,1,0.86
554,1,1,0.81
555,1,0,0.48
556,1,1,0.77
557,1,1,0.94
558,1,1,0.7
559,1,1,0.88
560,1,1,0.81
561,1,1,0.57
562,1,0,0.38
563,1,1,0.73
564,1,1,0.62
565,1,1,0.83
566,1,1,0.69
567,1,1,0.88
568,1,0,0.31
569,1,0,0.54
570,1,1,0.66
571,1,1,0.82
572,1,1,0.71
573,1,1,0.63
574,1,1,0.97
575,1,1,0.66
576,1,0,0.33
577,1,0,0.5
578,1,1,0.67
579,1,1,0.64
580,1,1,0.79
581,1,1,0.79
582,1,1,0.78
583,1,1,0.92
584,1,1,0.69
585,1,1,0.83
586,1,1,0.73
587,1,1,0.67
588,1,1,0.61
589,1,1,0.64
590,1,1,0.69
591,1,1,0.83
592,1,0,0.46
593,1,1,0.78
594,1,1,0.65
595,1,1,0.85
596,1,1,0.63
597,1,1,0.75
598,1,0,0.39
599,1,0,0.28
600,1,0,0.5
601,1,1,0.97
602,1,0,0.55
603,1,0,0.42
604,1,1,0.57
605,1,1,0.82
606,1,1,0.76
607,1,1,0.94
608,1,1,0.69
609,1,1,0.66
610,1,1,0.69
611,1,1,0.79
612,1,1,0.77
613,1,1,0.64
614,1,1,0.72
615,1,1,0.72
616,1,1,0.78
